페이지,상품명,상품설명,정가,할인가,할인율,배송유형,리뷰수,이미지URL,상품링크
5,[달떡볶이] 통가래떡꼬치 (리뉴얼),한 손에 쥐고 먹는 재미,정가 없음,"6,900",할인율 없음,샛별배송,173,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000679381
5,[도제] 쪽파 에그 산도,고소한 에그 샐러드에 알싸한 머스타드,정가 없음,"6,900",할인율 없음,샛별배송,478,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000739511
5,[도제] 감자 참치 산도,설명 없음,정가 없음,"6,900",할인율 없음,샛별배송,307,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000739507
5,[도제] 블루베리 크림치즈 산도,생블루베리와 크림치즈의 완벽 조화,정가 없음,"6,900",할인율 없음,샛별배송,352,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000739505
5,[풀무원] 탱글 물만두 1.4kg,쫄깃한 피로 식감을 살린,정가 없음,"14,480",할인율 없음,샛별배송,177,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000739523
5,[풀무원] 우리아이 첫 물만두 돼지고기&버섯 500g,어린아이도 안심하고 먹는,정가 없음,"9,480",할인율 없음,샛별배송,283,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000739521
5,[풀무원] 한입쌀교자 310gx3개입,앙증맞은 쌀만두피 교자,정가 없음,"9,980",할인율 없음,샛별배송,264,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000739519
5,[창화당] 중국식 육즙 군만두,투박함 속 풍미가득,"7,500","6,900",8%,샛별배송,287,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/96bbea0b-a22a-4c96-8bee-3953e7a2d8c4.jpg,https://www.kurly.com/goods/1000739517
5,[윤서울] 모둠나물면,들기름의 고소한 풍미가 더해진 모둠나물면,"9,400","8,460",10%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/b4d339a3-5cc6-49d4-b0c4-e2400a423a26.jpg,https://www.kurly.com/goods/1000679377
5,[윤서울] 매콤 고사리 비빔면,고소한 고사리와 비빔면의 만남,"8,950","8,040",10%,샛별배송,487,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/60a7b1ac-201e-4e54-9d47-741c8b1d4113.jpg,https://www.kurly.com/goods/1000679375
5,[송정해변막국수] 메밀물막국수,강릉여행 필수맛집 그대로,"10,900","9,265",15%,샛별배송,416,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/0fc75ed6-0e0e-4b3f-adf6-a2eccd966e5e.jpg,https://www.kurly.com/goods/1000677215
5,[풀무원] 두부 쏙쏙 유부초밥 키트,가볍고 든든한 한 끼,정가 없음,"5,980",할인율 없음,샛별배송,492,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/e9d34bc6-c9a5-4243-ae27-3636aa417dcf.jpg,https://www.kurly.com/goods/1000679303
5,[설성목장] 한우 불고기 딥디쉬 피자,한돈과 한우로 가득 채운,정가 없음,"9,900",할인율 없음,샛별배송,158,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/4df8f6be-ffa6-46fe-b01c-e710acb5c151.jpg,https://www.kurly.com/goods/1000678702
5,[면사랑] 마제소바 (2개입),짭조름한 감칠맛 가득,"8,990","8,090",10%,샛별배송,214,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/37a34255-91fe-440f-b07f-0263ac719f99.jpg,https://www.kurly.com/goods/1000669897
5,[추억의 국민학교 떡볶이] 분모자 로제 떡볶이,분모자 꽃의 쫄깃한 매력,정가 없음,"7,900",할인율 없음,샛별배송,182,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/68a4a6d1-76f1-456a-b5ff-999e0ff72687.jpg,https://www.kurly.com/goods/1000665034
5,[애슐리] 크런치즈엣지 피자 2종 (택1),빵 끝까지 맛있는 피자,"9,900","8,390",15%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/ec1f54b1-cd3e-4131-bbcd-0a0d4a7a41e2.jpg,https://www.kurly.com/goods/1000677083
5,[동원] 미니 파인애플 234g,더없이 간편한 미니 디저트,"1,980","1,780",10%,샛별배송,475,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/078f8824-e5b4-4fb6-96d7-ab516ea48ef9.jpg,https://www.kurly.com/goods/1000606461
5,[The미식] 춘천 닭갈비 볶음밥 2인분 210g*2개입,사과로 맛을 낸 양념이 쏙,"7,500","5,600",25%,샛별배송,218,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/60bc74af-bdfe-4f44-b1a1-ada99fc252f2.jpg,https://www.kurly.com/goods/1000660795
5,[The미식] 전주 돌솥비빔밥 2인분 210g*2개입,야채들의 풍성한 식감,"7,500","5,600",25%,샛별배송,436,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/edde7a4f-d844-4e4c-88eb-bec1622c76cb.jpg,https://www.kurly.com/goods/1000660797
5,[The미식] 익산 황등비빔밥 2인분 210g*2개입,선지육수의 구수함이 밴,"7,500","5,600",25%,샛별배송,96,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/3b272b9b-c955-46ee-b515-f4a3cfbc9f63.jpg,https://www.kurly.com/goods/1000660799
5,[소반옥] 인기 냉면 2종 (택1),소반옥의 정통함흥회냉면과 물비빔냉면,"11,900","10,710",10%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/2b35e4c8-1707-4eb1-98df-b4c87b01ab3d.jpg,https://www.kurly.com/goods/1000738591
5,[마켓오네이처] 오! 그래놀라 카카오 300g,달콤바삭한 매력이 가득,"5,980","5,570",6%,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/ad1e6a7d-4c64-4374-a588-20d4a17dbe9b.jpg,https://www.kurly.com/goods/5055899
5,[최현석의 쵸이닷] 바질 고르곤졸라 뇨끼,그윽하고 향긋한 풍미,정가 없음,"8,500",할인율 없음,샛별배송,999+,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/2f4b91d5-5509-4ec1-9691-86358b9fa969.jpg,https://www.kurly.com/goods/1000663780
5,[탄단지] 고단백 식단 도시락 4종 (택1),든든하게 담은 단백질,정가 없음,"5,900",할인율 없음,샛별배송,856,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/821a7106-ab80-4b5b-8848-a6b33c48c913.jpg,https://www.kurly.com/goods/1000658317
5,[이차돌] 된장찌개,설명 없음,정가 없음,"9,900",할인율 없음,샛별배송,133,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/3c88f373-0d4e-4bd7-bb07-9238bee86131.jpg,https://www.kurly.com/goods/1000661119
5,[육대장] 대파육개장,육대장 대표메뉴 대파가 가득한 육개장,"13,900","12,510",10%,샛별배송,172,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/0baec7c5-b32a-4d12-9a9e-3fadd0a8a19e.jpg,https://www.kurly.com/goods/1000661117
5,[현대옥] 황태콩나물 국밥,"현대옥의 맛 그대로, 시원한 황태콩나물국밥",정가 없음,"10,900",할인율 없음,샛별배송,788,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/8552f690-fa9e-414c-ae48-d22d6c5800ee.jpg,https://www.kurly.com/goods/1000661115
5,[마이셰프] 버섯가득 소불고기전골,알차게 담은 메인 요리,정가 없음,"16,900",할인율 없음,샛별배송,121,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/6a1484b3-c086-49b7-84a4-72add00eab83.jpg,https://www.kurly.com/goods/1000661113
5,[하남돼지집] 매콤 두부 콩나물 불고기,매콤달콤한 특제소스로 맛을 낸 콩불,정가 없음,"13,900",할인율 없음,샛별배송,350,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/3dd69996-28be-45f6-a5e4-206b9c1e611f.jpg,https://www.kurly.com/goods/1000661105
5,[호밍스X능라도]평양식 접시만두,담백하고 슴슴한 매력,"8,980","6,980",22%,샛별배송,781,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/a4291537-54a9-4548-9884-680b771b9937.jpg,https://www.kurly.com/goods/1000661096
5,[마이셰프] 든든한 장어구이 덮밥 키트 2인분,든든한 두 마리 구성,정가 없음,"21,900",할인율 없음,샛별배송,146,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/4fa9a7ac-bf8a-4090-a5f5-9cc52d9b2f69.jpg,https://www.kurly.com/goods/1000661073
6,[마이셰프] 알찬 고기 마파두부,연두부의 야들한 식감,정가 없음,"11,900",할인율 없음,샛별배송,102,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/376490db-8f00-489a-bb5e-5d3e10d4d7f4.jpg,https://www.kurly.com/goods/1000661071
6,[킹콩] 칠리비프 부대찌개,백악관 셰프의 소스로 완성된 미국식 부대찌개,정가 없음,"16,900",할인율 없음,샛별배송,91,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/9e4ec1ae-f813-48a8-a3c8-7ce404a63888.jpg,https://www.kurly.com/goods/1000661069
6,[마이셰프] 얼큰한 꽃게탕,깔끔하게 손질해 담은,정가 없음,"14,900",할인율 없음,샛별배송,201,https://product-image.kurly.com/hdims/resize/%5E%3E360x%3E468/cropcenter/360x468/quality/85/src/product/image/44655694-35b9-4c1b-af0e-a09309b28fc2.jpg,https://www.kurly.com/goods/1000661067
6,[하림이닭] 탄단지 도시락 9종 (2개입) (택1),균형 잡힌 한 끼,정가 없음,"9,800",할인율 없음,샛별배송,685,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000650501
6,[면사랑] 직화 크림불닭면 (2개입),먹을수록 입맛 당기는,"9,960","7,960",20%,샛별배송,113,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000647778
6,[록키] 치즈 듬뿍 비프 라자냐,수제 라구 소스의 깊은 풍미,정가 없음,"10,900",할인율 없음,샛별배송,346,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000647091
6,[간판없는집] 떡듬뿍 매운 소갈비찜,부드럽고 맛있게 매콤한,"29,800","24,112",19%,샛별배송,308,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000623120
6,[프레시지] 밀푀유나베,꽃처럼 피어나는 전골 요리,정가 없음,"16,900",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5062747
6,[애플하우스] 즉석 떡볶기,집에서 만나는 대표 메뉴,"10,900","8,720",20%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000655190
6,[남도분식] 라볶이,라면과 함께 호로록 즐기는,정가 없음,"6,200",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000146371
6,[청정원] 그레인보우 스파이시 치킨 아보카도 2개입,곡물과 채소를 한 그릇에,"8,960","5,380",39%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000635408
6,[최현석의 쵸이닷] 가리비 바질 페스토 파스타,통통한 관자를 듬뿍,"15,900","14,310",10%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5069137
6,[하이디라오소스로 만든] 훠궈 2~3인분 (탕선택),중국 본토의 맛 그대로,정가 없음,"19,900",할인율 없음,샛별배송,631,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000571115
6,[리틀 비엣남] 마라 소고기 쌀국수,얼얼한 육수 속 건더기 가득,"7,900","5,925",25%,샛별배송,416,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000632691
6,[고메] 소바바 치킨 양념 2종 (택1),매콤달콤한 인기메뉴,"8,980","7,980",11%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000627738
6,[아이엠베이글] 시그니처 베이글 샌드위치 2종,쫄깃한 베이글에 푸짐한 속재료,정가 없음,"7,800",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000623118
6,[미아논나] 당근라페 바게트 샌드위치,산뜻하고 고소한 매력의 샌드위치,정가 없음,"7,900",할인율 없음,샛별배송,700,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000623114
6,[샐러드판다] 판다의 샐러드 파스타 3종 (택1),취향 따라 골라 먹는 파스타 샐러드!,정가 없음,"7,300",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000623112
6,[샐러드판다] 레몬 조각을 곁들인 해산물 샐러드,상큼하게 입맛 돋우는 세비체 스타일,정가 없음,"7,900",할인율 없음,샛별배송,571,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000623110
6,[LITTLENECK] 리틀넥 스테이크 키트,묵직함과 산뜻함의 공존,"19,900","15,920",20%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5099160
6,[간판없는집] 떡듬뿍 꽈리 소갈비찜,꽈리고추와 떡이 푸짐한 부드러운 소갈비찜,"29,800","24,137",19%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000623105
6,[진가네반찬] 추억의 도시락 반찬 세트,도시락 속 단골 반찬,정가 없음,"8,900",할인율 없음,샛별배송,637,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000618197
6,[푸디버디] 부드러운 순살 팝콘치킨 (오리지널) 400g,한 입에 쏙 부드럽고 바삭한,"9,950","7,164",28%,샛별배송,107,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000528796
6,[차오차이] 중화 짜장덮밥소스 5종 (택1),간편하게 즐기는 중화요리,"2,580","1,990",22%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000832534
6,[하이디라오소스로 만든] 마라탕 2인분,한 끗이 다른 매싸한 매력,정가 없음,"15,900",할인율 없음,샛별배송,339,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000618186
6,[심플잇] 단백질바 미니 168g,한입에 쏙 넣어 즐기는 단백질 간식,정가 없음,"4,280",할인율 없음,샛별배송,211,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000621482
6,[하이디라오소스로 만든] 마라샹궈 2인분,마라의 강렬한 풍미,정가 없음,"16,900",할인율 없음,샛별배송,208,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000618183
6,[이비가짬뽕] 짬뽕순두부찌개,대한민국 대표 짬뽕,정가 없음,"9,900",할인율 없음,샛별배송,683,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000605720
6,[풀무원] 동치미육수 1kg,깔끔하게 보관하고 편하게 요리하는,정가 없음,"4,980",할인율 없음,샛별배송,314,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000604974
6,[네이쳐패스] 애플시나몬 오트밀 400g,향긋 달콤한 오트밀 한 끼,정가 없음,"9,980",할인율 없음,샛별배송,16,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000831292
6,[락희옥]김치말이국수(2인분),매콤새콤 락희옥 별미 메뉴,"9,980","8,982",10%,샛별배송,765,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000613508
6,[니시무라멘] 부추 시오 라멘,특별한 풍미의 시그니처 메뉴,정가 없음,"8,500",할인율 없음,샛별배송,406,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000538780
6,[푸드어셈블] 마라 모츠나베,한우 곱창의 색다른 변신,정가 없음,"17,900",할인율 없음,샛별배송,239,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000481858
6,[니시무라멘] 교카이 파이탄 라멘,닭 육수와 파래 오일의 만남,정가 없음,"8,900",할인율 없음,샛별배송,281,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000538778
6,[방방곡곡] 제주식 비빔고기국수,새콤달콤 제주식 고기국수,"12,900","9,933",23%,샛별배송,231,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000605722
6,[geez : 지즈] 속이 꽉 찬 브리또 6종 2개입 (택1),마지막 한 입까지 맛있는,정가 없음,"6,600",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000605902
6,[푸드어셈블] 후쿠오카식 모츠나베,한우 곱창의 고소한 풍미,정가 없음,"16,900",할인율 없음,샛별배송,677,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000481856
6,[마이셰프] 일품 어향가지 685g (2~3인),매콤 새콤한 중식 요리,"15,900","14,310",10%,샛별배송,227,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000580329
6,[멘야하나비] 카레 마제소바 2인분,카레의 짙은 풍미가 곁들여진,"14,900","12,665",15%,샛별배송,931,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000098217
6,[추천레시피] 오버나이트 오트밀 재료 3종 (택1),담백하고 든든한 한 끼,"4,880","3,990",18%,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000631485
6,[사리원] 소불고기 전골,백년가게 사리원 메뉴 그대로,"15,900","11,448",28%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000572062
6,[소부당] 추억의 떡꼬치,매콤 달달한 별미 분식,"5,900","4,990",15%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000568206
6,[라이틀리] 곤약 소떡소떡 2종,부담 없이 즐기는 휴게소 간식,"12,000","9,950",17%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000568190
6,[파머스 핫도그] 고구마 통치즈 핫도그,모짜렐라 치즈가 통쨰로,정가 없음,"8,800",할인율 없음,샛별배송,215,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000568181
6,[파머스 핫도그] 연잎 매콤 핫도그,연둣빛 속살의 이색 핫도그,정가 없음,"8,700",할인율 없음,샛별배송,122,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000568179
6,[나성타코] 퀘사디아 3종 (택1),풍성하고 매콤달콤한 고기 토핑,"9,600","7,200",25%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000507971
6,[소이연남] 태국 소고기 쌀국수,깊고 진하게 피워낸 이색 쌀국수,정가 없음,"8,200",할인율 없음,샛별배송,"9,999+","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/5044569
6,[콜린스다이닝] 전복솥밥 키트,건강가득 전복솥밥,"18,500","15,725",15%,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000552445
6,[샐러드판다] 카프레제 치아바타 샌드위치,입안을 가득 채우는 신선함,정가 없음,"7,200",할인율 없음,샛별배송,585,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000552443
6,[쉐푸드] 간편 샌드위치 5종,취향따라 골라먹는 푸짐한 샌드위치,정가 없음,"3,100",할인율 없음,샛별배송,999+,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.kurly.com/goods/1000552441
